Data from JCR0027_WhiteVentral_Reflection_00002.txt Node
Date: Fri Jul 31 12:31:08 ACST 2020
User: Stacey Dix
Spectrometer: MAYP113282
Scans to average: 1
Trigger mode: 0
Integration Time (sec): 1.000000E-1
Electric dark correction enabled: true
Boxcar width: 0
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 2068
>>>>>Begin Spectral Data<<<<<
198.791	104.55
199.266	-6.25
199.74	95
200.215	275
200.69	27.16
201.164	41.39
201.639	53.88
202.114	23.38
202.588	46.8
203.063	41.63
203.537	39.96
204.012	25.6
204.486	42.32
204.961	12.65
205.435	20.1
205.909	28.36
206.384	27.93
206.858	28.49
207.332	33.29
207.807	23.07
208.281	16.05
208.755	33.57
209.229	39.22
209.703	25.44
210.177	42.35
210.651	26.18
211.126	32.57
211.6	10.43
212.074	25.13
212.548	43.07
213.021	20.97
213.495	51.18
213.969	40.47
214.443	34.45
214.917	18.17
215.391	15.06
215.864	16.28
216.338	13.74
216.812	19.33
217.286	20.27
217.759	29.01
218.233	22.35
218.706	19.94
219.18	15.78
219.654	11.91
220.127	15.67
220.6	11.43
221.074	18.48
221.547	18.25
222.021	25.47
222.494	21.72
222.967	17.14
223.441	19.86
223.914	20.08
224.387	17.08
224.86	17.42
225.334	14.65
225.807	12.47
226.28	13.89
226.753	11.62
227.226	11.77
227.699	10.47
228.172	9.31
228.645	14.54
229.118	8.54
229.591	12.88
230.064	10.31
230.537	9.85
231.01	10.55
231.482	9.58
231.955	10.51
232.428	8.57
232.901	8.48
233.373	7.91
233.846	10.26
234.319	9.82
234.791	9.38
235.264	9.5
235.736	7.67
236.209	9.01
236.681	8.17
237.154	8.4
237.626	8.52
238.099	8.75
238.571	8.37
239.044	9.98
239.516	8.39
239.988	7.14
240.46	7.76
240.933	7.65
241.405	8.98
241.877	8.62
242.349	8.67
242.821	8.45
243.293	8.25
243.765	7.93
244.237	8.04
244.71	8.31
245.181	8.53
245.653	7.97
246.125	8.59
246.597	9.4
247.069	7.12
247.541	9.15
248.013	8.59
248.485	7.8
248.956	7.71
249.428	6.66
249.9	7.8
250.371	6.52
250.843	7.86
251.315	7.83
251.786	7.47
252.258	7.34
252.729	7.06
253.201	6.85
253.672	6.52
254.144	7.35
254.615	7.31
255.086	7.44
255.558	7.41
256.029	7.17
256.5	6.9
256.972	7.17
257.443	6.26
257.914	6.93
258.385	6.86
258.856	7.51
259.327	7
259.799	6.31
260.27	7.02
260.741	6.61
261.212	6.76
261.683	7.03
262.154	6.81
262.624	6.58
263.095	6.61
263.566	6.63
264.037	7.07
264.508	6.31
264.979	6.42
265.449	6.31
265.92	6.45
266.391	6.15
266.861	6.2
267.332	6.4
267.803	7.21
268.273	6.18
268.744	6.38
269.214	5.81
269.685	7.08
270.155	5.99
270.626	6.55
271.096	6.43
271.566	7.13
272.037	6.97
272.507	7.15
272.977	6.06
273.448	6.62
273.918	5.48
274.388	6.21
274.858	5.45
275.328	6.37
275.798	6.17
276.268	7.03
276.738	6.41
277.208	6.98
277.678	6.72
278.148	7.87
278.618	6.41
279.088	6.67
279.558	6.01
280.028	6.51
280.498	5.92
280.968	6.4
281.437	5.5
281.907	6.29
282.377	6.05
282.847	6.16
283.316	5.25
283.786	6.69
284.255	5.8
284.725	6.39
285.194	6.49
285.664	6.12
286.133	5.77
286.603	5.95
287.072	5.94
287.542	6.31
288.011	6.34
288.48	5.77
288.95	6
289.419	6.94
289.888	5.73
290.357	6.54
