Data from JCR0001_Plasticine_Reflection_00001.txt Node
Date: Wed Jul 22 11:48:08 ACST 2020
User: Stacey Dix
Spectrometer: MAYP113282
Scans to average: 1
Trigger mode: 0
Integration Time (sec): 1.000000E-1
Electric dark correction enabled: true
Boxcar width: 0
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 2068
>>>>>Begin Spectral Data<<<<<
198.791	-428.57
199.266	150
199.74	-2700
200.215	300
200.69	158.49
201.164	135
201.639	138.95
202.114	88.04
202.588	94.38
203.063	135.11
203.537	101.3
204.012	115.71
204.486	120.39
204.961	89.82
205.435	104.78
205.909	88.59
206.384	112.8
206.858	118.27
207.332	82.23
207.807	118.24
208.281	130.71
208.755	141.18
209.229	98.88
209.703	69.86
210.177	87.1
210.651	93.75
211.126	118.49
211.6	114.18
212.074	86.84
212.548	88.83
213.021	89.15
213.495	87.02
213.969	95.03
214.443	80.6
214.917	114.95
215.391	99.1
215.864	69.64
216.338	97.57
216.812	77.66
217.286	62.44
217.759	74.18
218.233	58.72
218.706	83.54
219.18	80.99
219.654	59.71
220.127	62.74
220.6	37.05
221.074	59.32
221.547	58.97
222.021	86.69
222.494	29.32
222.967	51.87
223.441	39.43
223.914	27.93
224.387	57.49
224.86	46.38
225.334	43.45
225.807	41.29
226.28	26.43
226.753	35.18
227.226	34.41
227.699	29.81
228.172	44.23
228.645	27.23
229.118	32.66
229.591	16.54
230.064	29.17
230.537	30.42
231.01	15.65
231.482	20.17
231.955	24.18
232.428	18.04
232.901	15.85
233.373	20.02
233.846	19.24
234.319	12.97
234.791	15.96
235.264	19.5
235.736	12.22
236.209	18.2
236.681	15.44
237.154	15.64
237.626	16.84
238.099	13.49
238.571	9.72
239.044	14.83
239.516	12.35
239.988	17.77
240.46	13.76
240.933	10.91
241.405	13.78
241.877	13.48
242.349	11.94
242.821	16.29
243.293	9.68
243.765	12.22
244.237	13.37
244.71	11.83
245.181	12.47
245.653	11.46
246.125	11.5
246.597	11.3
247.069	14.46
247.541	10.31
248.013	12.74
248.485	12.39
248.956	10.38
249.428	9.15
249.9	10.47
250.371	11.66
250.843	7.4
251.315	9.49
251.786	10.21
252.258	7.6
252.729	7.47
253.201	6.98
253.672	7.53
254.144	6.95
254.615	7.09
255.086	9.22
255.558	7.82
256.029	6.67
256.5	7.14
256.972	8.04
257.443	9.61
257.914	7.51
258.385	7.66
258.856	7.02
259.327	7.29
259.799	6.55
260.27	7.22
260.741	6.22
261.212	6.66
261.683	7.14
262.154	6.88
262.624	3.96
263.095	7.04
263.566	6.8
264.037	7.73
264.508	6.23
264.979	8.34
265.449	6.13
265.92	8.44
266.391	8.61
266.861	7.89
267.332	7.21
267.803	7.13
268.273	5.28
268.744	6.45
269.214	6.69
269.685	6.95
270.155	7.38
270.626	5.5
271.096	8.49
271.566	7.26
272.037	6.14
272.507	6.87
272.977	8.57
273.448	8.72
273.918	7.53
274.388	9.54
274.858	7.5
275.328	7.84
275.798	6.64
276.268	8.73
276.738	7.62
277.208	6.24
277.678	8.93
278.148	10.4
278.618	7.7
279.088	9.15
279.558	8.68
280.028	9.58
280.498	7.82
280.968	7.22
281.437	8.6
281.907	6.31
282.377	7.34
282.847	6.41
283.316	9
283.786	7.16
284.255	7.54
284.725	6.06
285.194	7.26
285.664	7.3
286.133	6.98
286.603	5.88
287.072	7.21
287.542	7.08
288.011	5.52
288.48	6.44
288.95	7.8
289.419	5.63
289.888	7.68
290.357	6.24
290.827	7.94
291.296	6.14
291.765	6.34
292.234	8.21
292.703	5.76
293.172	6.09
293.641	4.79
294.11	6.38
294.579	6.32
295.048	7.95
295.517	7.69
295.986	5.19
296.455	7.64
296.923	6.92
297.392	8.71
297.861	6.97
298.33	6.37
298.798	6.9
299.267	5.64
299.736	7.07
300.204	6.49
300.673	8.83
301.141	8.8
301.61	5.11
302.079	7.33
302.547	5.53
303.015	6.92
303.484	5.69
303.952	8.02
304.421	5.33
304.889	7.33
305.357	7.82
305.825	6.17
306.294	7.59
306.762	5.62
307.23	6.09
307.698	8.41
308.166	8.43
308.634	8.12
309.103	7.02
309.571	6.93
310.039	5.01
310.507	6.31
310.975	4.2
311.442	6.18
311.91	7.73
312.378	6.85
312.846	7.67
313.314	8.1
313.782	6.43
314.249	6.86
314.717	7.56
315.185	5.52
315.652	6.09
316.12	8.75
316.588	6.88
317.055	7.54
317.523	5.26
317.99	9.28
318.458	6.05
318.925	8.54
319.393	4.37
319.86	6.66
320.328	5.51
320.795	8.47
321.262	6.04
321.73	4.76
322.197	9.81
322.664	8.26
323.131	8.84
323.598	7.54
324.066	6.35
324.533	9.04
325	8.74
325.467	7.48
325.934	8.57
326.401	8.16
326.868	7.92
327.335	8.14
327.802	8.44
328.269	7.77
328.735	9.06
329.202	9.06
329.669	8.92
330.136	9.69
330.603	7.71
331.069	8.42
331.536	9.48
332.003	10.45
332.469	7.99
332.936	7.88
333.402	9.71
333.869	10.82
334.336	9.91
334.802	9.16
335.268	8.78
335.735	10.52
336.201	8.66
336.668	12.41
337.134	12.06
337.6	10.98
338.067	9.68
338.533	12.39
338.999	12.4
339.465	9.82
339.931	10.17
340.398	11.98
340.864	11.07
341.33	11.17
341.796	12.43
342.262	12.33
342.728	13.32
343.194	13.72
343.66	13.48
344.126	12.41
344.592	12.52
345.057	13.42
345.523	13.29
345.989	16.31
346.455	14.03
346.921	14.55
347.386	14.42
347.852	16.33
348.318	16.97
348.783	16.49
349.249	15.49
349.714	16.82
350.18	15.85
350.645	16.95
351.111	18.24
351.576	19.97
352.042	16.78
