198.791	1035
199.266	-186
199.74	27
200.215	-23
200.69	152
201.164	162
201.639	197
202.114	201
202.588	202
203.063	236
203.537	199
204.012	192
204.486	216
204.961	233
205.435	233
205.909	223
206.384	251
206.858	225
207.332	268
207.807	235
208.281	241
208.755	266
209.229	222
209.703	239
210.177	251
210.651	244
211.126	266
211.6	291
212.074	265
212.548	231
213.021	268
213.495	282
213.969	296
214.443	326
214.917	284
215.391	359
215.864	317
216.338	368
216.812	359
217.286	361
217.759	350
218.233	407
218.706	355
219.18	376
219.654	362
220.127	404
220.6	387
221.074	409
221.547	405
222.021	499
222.494	441
222.967	487
223.441	538
223.914	539
224.387	518
224.86	538
225.334	637
225.807	620
226.28	633
226.753	722
227.226	712
227.699	746
228.172	776
228.645	803
229.118	896
229.591	890
230.064	925
230.537	985
231.01	1015
231.482	1113
231.955	1199
232.428	1200
232.901	1237
233.373	1341
233.846	1331
234.319	1393
234.791	1438
235.264	1490
235.736	1575
236.209	1578
236.681	1722
237.154	1699
237.626	1774
238.099	1887
238.571	1867
239.044	1951
239.516	1985
239.988	2103
240.46	2168
240.933	2151
241.405	2190
241.877	2100
242.349	2177
242.821	2170
243.293	2189
243.765	2103
244.237	2191
244.71	2156
245.181	2148
245.653	2133
246.125	2120
246.597	2138
247.069	2068
247.541	2115
248.013	2128
248.485	2232
248.956	2229
249.428	2326
249.9	2424
250.371	2548
250.843	2726
251.315	2846
251.786	3012
252.258	3174
252.729	3343
253.201	3355
253.672	3455
254.144	3564
254.615	3622
255.086	3686
255.558	3789
256.029	3810
256.5	3876
256.972	3857
257.443	3885
257.914	3902
258.385	3924
258.856	3907
259.327	3875
259.799	3972
260.27	3967
260.741	4012
261.212	3985
261.683	3949
262.154	4011
262.624	3997
263.095	3959
263.566	3969
264.037	4011
264.508	3943
264.979	3901
265.449	3941
265.92	3936
266.391	3864
266.861	3777
267.332	3799
267.803	3645
268.273	3639
268.744	3547
269.214	3466
269.685	3388
270.155	3315
270.626	3261
271.096	3192
271.566	3002
272.037	2889
272.507	2885
272.977	2943
273.448	2872
273.918	2851
274.388	2781
274.858	2775
275.328	2805
275.798	2796
276.268	2822
276.738	2768
277.208	2742
277.678	2764
278.148	2747
278.618	2730
279.088	2749
279.558	2788
280.028	2932
280.498	2964
280.968	3089
281.437	3213
281.907	3325
282.377	3298
282.847	3380
283.316	3390
283.786	3511
284.255	3586
284.725	3564
285.194	3645
285.664	3503
286.133	3584
286.603	3619
287.072	3642
287.542	3557
288.011	3617
288.48	3639
288.95	3749
289.419	3637
289.888	3748
290.357	3631
290.827	3746
291.296	3613
291.765	3596
292.234	3639
292.703	3538
293.172	3623
293.641	3581
294.11	3561
294.579	3498
295.048	3568
295.517	3563
295.986	3517
296.455	3416
296.923	3415
297.392	3417
297.861	3420
298.33	3430
298.798	3296
299.267	3338
299.736	3371
300.204	3292
300.673	3271
301.141	3322
301.61	3282
302.079	3263
302.547	3336
303.015	3426
303.484	3232
303.952	3371
304.421	3303
304.889	3277
305.357	3340
305.825	3325
306.294	3215
306.762	3190
307.23	3169
307.698	3190
308.166	3181
308.634	3218
309.103	3223
309.571	3252
310.039	3277
310.507	3281
310.975	3439
311.442	3394
311.91	3376
312.378	3431
312.846	3457
313.314	3439
313.782	3506
314.249	3434
314.717	3405
315.185	3446
315.652	3309
316.12	3392
316.588	3273
317.055	3340
317.523	3260
317.99	3322
318.458	3210
318.925	3188
319.393	3201
319.86	3263
320.328	3181
320.795	3207
321.262	3219
321.73	3177
322.197	3242
322.664	3152
323.131	3200
323.598	3187
324.066	3189
324.533	3164
325	3195
325.467	3160
325.934	3179
326.401	3126
326.868	3196
327.335	3211
327.802	3236
328.269	3252
328.735	3323
329.202	3283
329.669	3368
330.136	3383
330.603	3360
331.069	3414
331.536	3403
332.003	3372
332.469	3370
332.936	3322
333.402	3359
333.869	3288
334.336	3261
334.802	3294
335.268	3215
335.735	3208
336.201	3109
336.668	3002
337.134	2930
337.6	2895
338.067	2924
338.533	2973
338.999	3064
339.465	3130
339.931	3128
340.398	3125
340.864	3203
341.33	3281
341.796	3334
342.262	3414
342.728	3272
343.194	3235
343.66	3203
344.126	3216
344.592	3177
345.057	3191
345.523	3162
345.989	3100
346.455	3054
346.921	3081
347.386	3042
347.852	3031
348.318	3015
348.783	3019
349.249	3001
349.714	3001
350.18	2983
350.645	3085
351.111	2990
351.576	2992
352.042	2970
352.507	3074
352.973	2971
353.438	3036
353.903	3102
354.369	2983
354.834	3064
355.299	3014
355.764	3003
356.229	2944
356.695	2952
357.16	3007
357.625	2951
358.09	2908
358.555	2949
359.02	2935
359.485	2935
359.95	2871
360.415	2872
360.879	2866
361.344	2806
361.809	2725
362.274	2780
362.739	2783
363.203	2771
363.668	2708
364.133	2666
364.597	2728
365.062	2721
365.527	2792
365.991	2734
366.456	2731
366.92	2739
367.385	2754
367.849	2817
368.314	2772
368.778	2696
369.242	2706
369.707	2755
370.171	2681
370.635	2692
371.1	2719
371.564	2707
372.028	2748
372.492	2729
372.956	2725
373.42	2739
373.884	2751
374.348	2841
374.812	2894
375.276	2931
375.74	2980
376.204	2974
376.668	3016
377.132	3001
377.596	2939
378.06	3048
378.524	2954
378.987	3057
379.451	3066
379.915	3120
380.378	3092
380.842	2978
381.306	3013
381.769	2994
382.233	3004
382.696	2911
383.16	2994
383.623	2881
384.087	2983
384.55	2932
385.014	2914
385.477	2925
385.94	2975
386.404	2949
386.867	2907
387.33	3024
387.793	2999
388.256	3177
388.72	3122
389.183	3203
389.646	3224
390.109	3235
