"Record ID","Catalogue Number","Taxon Concept GUID","Scientific Name - original","Vernacular name - original","Scientific Name","Taxon Rank","Vernacular name","Kingdom","Phylum","Class","Order","Family","Genus","Species","Subspecies","Data Resource ID","Data Resource Name","Institution ID","Institution","Collection ID","Collection","Licence","Institution Code","Collection Code","Locality","Latitude - original","Longitude - original","Geodetic datum - original","Latitude","Longitude","Coordinate Precision","Coordinate Uncertainty in Metres","Country - parsed","State - parsed","Local Government Areas 2011","IMCRA 4 Regions","IBRA 7 Regions","Minimum elevation in meters","Maximum elevation in meters","Minimum depth in meters","Maximum depth in meters","Individual count","Collector","Year","Month","Day","Event Date - parsed","Verbatim event date","Basis Of Record - original","Basis Of Record","Occurrence status","Sex","Preparations","Outlier for layer","Taxonomic Quality","Location Quality","Record number"
"f9271ad9-78e2-4b4a-987e-e2da043921f9","J53647","urn:lsid:biodiversity.org.au:afd.taxon:87d998a1-39f3-4d88-9282-4fd1bea25ba8","Acanthophis praelongus","Northern Death Adder","Acanthophis praelongus","species","Northern Death Adder","Animalia","Chordata","Reptilia","Squamata","Elapidae","Acanthophis","Acanthophis praelongus","","dr344","Queensland Museum provider for OZCAM","in15","Queensland Museum","co153","Queensland Museum Amphibians and Reptiles","CC-BY","QM","Herpetology","Cooktown","-15.466667","145.25","","-15.466667","145.25","","","Australia","Queensland","Cook (S)","","Cape York Peninsula","","","","","","","1969","03","04","1969-03-04","","Preserved specimen","PreservedSpecimen","present","","Spirit","","true","true",""
"e7406635-f0f1-45c0-8d23-0e66eb3710e9","J77654","urn:lsid:biodiversity.org.au:afd.taxon:3fa6d6d1-09a3-4b03-8041-f20031434743","Acanthophis pyrrhus","Desert Death Adder","Acanthophis pyrrhus","species","Desert Death Adder","Animalia","Chordata","Reptilia","Squamata","Elapidae","Acanthophis","Acanthophis pyrrhus","","dr344","Queensland Museum provider for OZCAM","in15","Queensland Museum","co153","Queensland Museum Amphibians and Reptiles","CC-BY","QM","Herpetology","Alice Springs, nr Ormiston Gorge","-23.616667","132.716667","","-23.616667","132.716667","","1000.0","Australia","Northern Territory","MacDonnell (S)","","MacDonnell Ranges","","","","","","","2002","03","23","2002-03-23","","Preserved specimen","PreservedSpecimen","present","Female","Spirit","","true","true",""
"d3b18335-99e2-4962-b7cf-b84cf0c2ca04","J50586","urn:lsid:biodiversity.org.au:afd.taxon:2a5645ea-e3af-4810-9f6e-c84279cca737","Acanthophis antarcticus","Common Death Adder","Acanthophis antarcticus","species","Common Death Adder","Animalia","Chordata","Reptilia","Squamata","Elapidae","Acanthophis","Acanthophis antarcticus","","dr344","Queensland Museum provider for OZCAM","in15","Queensland Museum","co153","Queensland Museum Amphibians and Reptiles","CC-BY","QM","Herpetology","Mt Spec Rd","-18.983333","146.3","","-18.983333","146.3","","","Australia","Queensland","Townsville (C)","","Wet Tropics","","","","","1","","1977","03","30","1977-03-30","","Preserved specimen","PreservedSpecimen","present","","Spirit","","true","true",""
"cb41a820-a137-4233-a097-d82a2fbd3dd4","R165955","urn:lsid:biodiversity.org.au:afd.taxon:2a5645ea-e3af-4810-9f6e-c84279cca737","","","Acanthophis antarcticus","species","Common Death Adder","Animalia","Chordata","Reptilia","Squamata","Elapidae","Acanthophis","Acanthophis antarcticus","","dr348","Western Australian Museum provider for OZCAM","in34","Western Australian Museum","co122","Western Australian Museum Herpetology Collection","CC-BY","WAM","REPT","","-32.2","116.2","","-32.2","116.2","","200000.0","Australia","Western Australia","Armadale (C)","","Jarrah Forest","","","","","1","BUDREY,B.","2006","03","","","","","PreservedSpecimen","present","","","","true","true",""
"bcfefef3-7b69-4fb4-8156-d317faa6ce8d","R165957","urn:lsid:biodiversity.org.au:afd.taxon:2a5645ea-e3af-4810-9f6e-c84279cca737","","","Acanthophis antarcticus","species","Common Death Adder","Animalia","Chordata","Reptilia","Squamata","Elapidae","Acanthophis","Acanthophis antarcticus","","dr348","Western Australian Museum provider for OZCAM","in34","Western Australian Museum","co122","Western Australian Museum Herpetology Collection","CC-BY","WAM","REPT","","-32.2","116.2","","-32.2","116.2","","200000.0","Australia","Western Australia","Armadale (C)","","Jarrah Forest","","","","","1","BUDREY,B.","2006","03","","","","","PreservedSpecimen","present","","","","true","true",""
"a74fc8ce-99ec-4e12-ab39-fc28a194aa78","R165956","urn:lsid:biodiversity.org.au:afd.taxon:2a5645ea-e3af-4810-9f6e-c84279cca737","","","Acanthophis antarcticus","species","Common Death Adder","Animalia","Chordata","Reptilia","Squamata","Elapidae","Acanthophis","Acanthophis antarcticus","","dr348","Western Australian Museum provider for OZCAM","in34","Western Australian Museum","co122","Western Australian Museum Herpetology Collection","CC-BY","WAM","REPT","","-32.2","116.2","","-32.2","116.2","","200000.0","Australia","Western Australia","Armadale (C)","","Jarrah Forest","","","","","1","BUDREY,B.","2006","03","","","","","PreservedSpecimen","present","","","","true","true",""
"a461df53-43e9-45c7-b9f1-8fbead3f7e01","R24412","urn:lsid:biodiversity.org.au:afd.taxon:2a5645ea-e3af-4810-9f6e-c84279cca737","Acanthophis antarcticus (Shaw & Nodder, 1802)","","Acanthophis antarcticus","species","Common Death Adder","Animalia","Chordata","Reptilia","Squamata","Elapidae","Acanthophis","Acanthophis antarcticus","","dr346","South Australian Museum Australia provider for OZCAM","in22","South Australian Museum","co125","South Australian Museum Herpetology Collection","CC-BY","SAMA","Herpetology","","-34.57","135.30","","-34.57","135.3","","","Australia","South Australia","Lower Eyre Peninsula (DC)","","Eyre Yorke Block","","","","","","NO DATA","1983","03","","1983-03-01","","PreservedSpecimen","PreservedSpecimen","present","","","","true","true",""
"9e729ad2-d914-4898-bfe5-04cc14de0fea","R31209","urn:lsid:biodiversity.org.au:afd.taxon:94201718-efa1-4d00-b1c7-0b0fdee9ba24","Acanthophis hawkei","","Acanthophis hawkei","species","Barkly Tableland Death Adder","Animalia","Chordata","Reptilia","Squamata","Elapidae","Acanthophis","Acanthophis hawkei","","dr343","Northern Territory Museum and Art Gallery provider for OZCAM","in17","Museum and Art Gallery of the Northern Territory","co140","Museum and Art Gallery of the Northern Territory Reptile Collection","CC-BY 3.0 (Au)","MAGNT","Reptile","Alexandria Station","-19.05","136.7","not recorded","-19.05","136.7","","","Australia","Northern Territory","Barkly (S)","","Mitchell Grass Downs","","","","","","","1978","03","28","1978-03-28","","Preserved Specimen","PreservedSpecimen","present","","whole animal (ETOH)","el887","true","true",""
"9bb9bca1-45df-40b4-9f88-5267e985102b","ABTC55487.4","urn:lsid:biodiversity.org.au:afd.taxon:2a5645ea-e3af-4810-9f6e-c84279cca737","Acanthophis antarcticus (Shaw & Nodder, 1802)","","Acanthophis antarcticus","species","Common Death Adder","Animalia","Chordata","Reptilia","Squamata","Elapidae","Acanthophis","Acanthophis antarcticus","","dr346","South Australian Museum Australia provider for OZCAM","in22","South Australian Museum","co166","South Australian Museum Australian Biological Tissue Collection","CC-BY","SAMA","AustralianBiologicalTissueCollection","","-34.57","135.30","","-34.57","135.3","","","Australia","South Australia","Lower Eyre Peninsula (DC)","","Eyre Yorke Block","","","","","","","1983","03","","1983-03-01","","MaterialSample","MaterialSample","present","","","","true","true",""
"8ffbe976-e876-4161-81ab-307cab934ae3","R156324","urn:lsid:biodiversity.org.au:afd.taxon:7fc12454-a906-4593-aa20-b5dc18c8849c","","","Acanthophis wellsei","species","Pilbara Death Adder","Animalia","Chordata","Reptilia","Squamata","Elapidae","Acanthophis","Acanthophis wellsei","","dr348","Western Australian Museum provider for OZCAM","in34","Western Australian Museum","co122","Western Australian Museum Herpetology Collection","CC-BY","WAM","REPT","CHICHESTER RANGE","-22.230278","118.981389","","-22.230278","118.981389","","200000.0","Australia","Western Australia","Ashburton (S)","","Pilbara","","","","","1","LADYMAN,M. ET AL.","2005","03","09","2005-03-09","09/03/2005","PreservedSpecimen","PreservedSpecimen","present","Male","Wet","","true","true",""
"8f442f31-03ba-4402-9d15-458dd1aa517d","R163236","urn:lsid:biodiversity.org.au:afd.taxon:7fc12454-a906-4593-aa20-b5dc18c8849c","","","Acanthophis wellsei","species","Pilbara Death Adder","Animalia","Chordata","Reptilia","Squamata","Elapidae","Acanthophis","Acanthophis wellsei","","dr348","Western Australian Museum provider for OZCAM","in34","Western Australian Museum","co122","Western Australian Museum Herpetology Collection","CC-BY","WAM","REPT","JINAYRI MINE","-23.016944","119.173056","","-23.016944","119.173056","","200000.0","Australia","Western Australia","East Pilbara (S)","","Pilbara","","","","","1","MURRAY,G.","2008","03","13","2008-03-13","13/03/2008","PreservedSpecimen","PreservedSpecimen","present","","Wet","","true","true",""
"8c47b7c6-6531-4576-b217-07d9e3d35d11","J33494","urn:lsid:biodiversity.org.au:afd.taxon:2a5645ea-e3af-4810-9f6e-c84279cca737","Acanthophis antarcticus","Common Death Adder","Acanthophis antarcticus","species","Common Death Adder","Animalia","Chordata","Reptilia","Squamata","Elapidae","Acanthophis","Acanthophis antarcticus","","dr344","Queensland Museum provider for OZCAM","in15","Queensland Museum","co153","Queensland Museum Amphibians and Reptiles","CC-BY","QM","Herpetology","Numinbah Forestry Office","-28.216667","153.233333","","-28.216667","153.233333","","","Australia","Queensland","Gold Coast (C)","","South Eastern Queensland","","","","","","","1974","03","22","1974-03-22","","Preserved specimen","PreservedSpecimen","present","","Spirit","","true","true",""
"8b1b60f8-4ed0-47ef-a06f-5a92bc79c55d","R.2689","urn:lsid:biodiversity.org.au:afd.taxon:2a5645ea-e3af-4810-9f6e-c84279cca737","Acanthophis antarcticus (Shaw & Nodder, 1802)","Common Death Adder","Acanthophis antarcticus","species","Common Death Adder","Animalia","Chordata","Reptilia","Squamata","Elapidae","Acanthophis","Acanthophis antarcticus","","dr340","Australian Museum provider for OZCAM","in4","Australian Museum","co10","Australian Museum Herpetology Collection","CC-BY","AM","Herpetology","","-33.950","151.200","","-33.95","151.2","","10000.0","Australia","New South Wales","Botany Bay (C)","","Sydney Basin","","","","","","Chapman, W","1900","03","12","1900-03-12","","PreservedSpecimen","PreservedSpecimen","present","","","","true","true",""
"853ae963-f662-4f25-963e-250684d74178","ABTC55487.3","urn:lsid:biodiversity.org.au:afd.taxon:2a5645ea-e3af-4810-9f6e-c84279cca737","Acanthophis antarcticus (Shaw & Nodder, 1802)","","Acanthophis antarcticus","species","Common Death Adder","Animalia","Chordata","Reptilia","Squamata","Elapidae","Acanthophis","Acanthophis antarcticus","","dr346","South Australian Museum Australia provider for OZCAM","in22","South Australian Museum","co166","South Australian Museum Australian Biological Tissue Collection","CC-BY","SAMA","AustralianBiologicalTissueCollection","","-34.57","135.30","","-34.57","135.3","","","Australia","South Australia","Lower Eyre Peninsula (DC)","","Eyre Yorke Block","","","","","","","1983","03","","1983-03-01","","MaterialSample","MaterialSample","present","","","","true","true",""
"831f5112-f709-4f84-8d3a-a93a8215567f","ABTC55487.6","urn:lsid:biodiversity.org.au:afd.taxon:2a5645ea-e3af-4810-9f6e-c84279cca737","Acanthophis antarcticus (Shaw & Nodder, 1802)","","Acanthophis antarcticus","species","Common Death Adder","Animalia","Chordata","Reptilia","Squamata","Elapidae","Acanthophis","Acanthophis antarcticus","","dr346","South Australian Museum Australia provider for OZCAM","in22","South Australian Museum","co166","South Australian Museum Australian Biological Tissue Collection","CC-BY","SAMA","AustralianBiologicalTissueCollection","","-34.57","135.30","","-34.57","135.3","","","Australia","South Australia","Lower Eyre Peninsula (DC)","","Eyre Yorke Block","","","","","","","1983","03","","1983-03-01","","MaterialSample","MaterialSample","present","","","","true","true",""
"7bb6eb62-213a-4f19-a826-3ff261f1454f","R04265","urn:lsid:biodiversity.org.au:afd.taxon:2a5645ea-e3af-4810-9f6e-c84279cca737","Acanthophis antarcticus","","Acanthophis antarcticus","species","Common Death Adder","Animalia","Chordata","Reptilia","Squamata","Elapidae","Acanthophis","Acanthophis antarcticus","","dr343","Northern Territory Museum and Art Gallery provider for OZCAM","in17","Museum and Art Gallery of the Northern Territory","co140","Museum and Art Gallery of the Northern Territory Reptile Collection","CC-BY 3.0 (Au)","MAGNT","Reptile","Umbakumba, Groote Eylandt","-13.867","136.817","not recorded","-13.867","136.817","","","Australia","Northern Territory","East Arnhem (S)","","Arnhem Coast","","","","","","","1977","03","29","1977-03-29","","Preserved Specimen","PreservedSpecimen","present","","whole animal (ETOH)","","true","true",""
"7b457fcf-be9e-4a57-862a-5b378d3112ef","R4045.B","urn:lsid:biodiversity.org.au:afd.taxon:2a5645ea-e3af-4810-9f6e-c84279cca737","Acanthophis antarcticus (Shaw & Nodder, 1802)","","Acanthophis antarcticus","species","Common Death Adder","Animalia","Chordata","Reptilia","Squamata","Elapidae","Acanthophis","Acanthophis antarcticus","","dr346","South Australian Museum Australia provider for OZCAM","in22","South Australian Museum","co125","South Australian Museum Herpetology Collection","CC-BY","SAMA","Herpetology","","-33.02","138.00","","-33.02","138.0","","","Australia","South Australia","Mount Remarkable (DC)","","Eyre Yorke Block","","","","","","N RYAN","1958","03","30","1958-03-30","","PreservedSpecimen","PreservedSpecimen","present","","","","true","true",""
"73439e02-654d-41dc-85ec-d00caba2c281","R09974","urn:lsid:biodiversity.org.au:afd.taxon:3fa6d6d1-09a3-4b03-8041-f20031434743","Acanthophis pyrrhus","","Acanthophis pyrrhus","species","Desert Death Adder","Animalia","Chordata","Reptilia","Squamata","Elapidae","Acanthophis","Acanthophis pyrrhus","","dr343","Northern Territory Museum and Art Gallery provider for OZCAM","in17","Museum and Art Gallery of the Northern Territory","co140","Museum and Art Gallery of the Northern Territory Reptile Collection","CC-BY 3.0 (Au)","MAGNT","Reptile","Broome, 117km South","-18.383","122.167","not recorded","-18.383","122.167","","","Australia","Western Australia","Broome (S)","","Dampierland","","","","","","","1981","03","4","1981-03-04","","Preserved Specimen","PreservedSpecimen","present","","whole animal (ETOH)","","true","true",""
"6c796e48-bb92-498d-8978-efba003916f8","ABTC55487.2","urn:lsid:biodiversity.org.au:afd.taxon:2a5645ea-e3af-4810-9f6e-c84279cca737","Acanthophis antarcticus (Shaw & Nodder, 1802)","","Acanthophis antarcticus","species","Common Death Adder","Animalia","Chordata","Reptilia","Squamata","Elapidae","Acanthophis","Acanthophis antarcticus","","dr346","South Australian Museum Australia provider for OZCAM","in22","South Australian Museum","co166","South Australian Museum Australian Biological Tissue Collection","CC-BY","SAMA","AustralianBiologicalTissueCollection","","-34.57","135.30","","-34.57","135.3","","","Australia","South Australia","Lower Eyre Peninsula (DC)","","Eyre Yorke Block","","","","","","","1983","03","","1983-03-01","","MaterialSample","MaterialSample","present","","","","true","true",""
"63d8d1d6-8183-4ef8-996a-05e889af98d7","D67680","urn:lsid:biodiversity.org.au:afd.taxon:3fa6d6d1-09a3-4b03-8041-f20031434743","Acanthophis pyrrhus Boulenger, 1898","Desert Death Adder","Acanthophis pyrrhus","species","Desert Death Adder","Animalia","Chordata","Reptilia","Squamata","Elapidae","Acanthophis","Acanthophis pyrrhus","","dr342","Museums Victoria provider for OZCAM","in16","Museums Victoria","co117","Museums Victoria Herpetology Collection","CC-BY","NMV","Herpetology","Ormiston Gorge area","-23.62","132.72","WGS84","-23.62","132.72","","","Australia","Northern Territory","MacDonnell (S)","","MacDonnell Ranges","","","","","","Park Rangers","1995","03","","","","PreservedSpecimen","PreservedSpecimen","present","","specimenNature=Spirit;specimenForm=Wet","","true","true",""
"5e70f0e4-47cb-43a7-a242-289a3c87bbd5","R165960","urn:lsid:biodiversity.org.au:afd.taxon:2a5645ea-e3af-4810-9f6e-c84279cca737","","","Acanthophis antarcticus","species","Common Death Adder","Animalia","Chordata","Reptilia","Squamata","Elapidae","Acanthophis","Acanthophis antarcticus","","dr348","Western Australian Museum provider for OZCAM","in34","Western Australian Museum","co122","Western Australian Museum Herpetology Collection","CC-BY","WAM","REPT","","-32.2","116.2","","-32.2","116.2","","200000.0","Australia","Western Australia","Armadale (C)","","Jarrah Forest","","","","","1","BUDREY,B.","2006","03","","","","","PreservedSpecimen","present","","","","true","true",""
"5e0c1349-d652-4692-85e7-9daa7eb8f2ab","R16327","urn:lsid:biodiversity.org.au:afd.taxon:2a5645ea-e3af-4810-9f6e-c84279cca737","Acanthophis antarcticus (Shaw & Nodder, 1802)","","Acanthophis antarcticus","species","Common Death Adder","Animalia","Chordata","Reptilia","Squamata","Elapidae","Acanthophis","Acanthophis antarcticus","","dr346","South Australian Museum Australia provider for OZCAM","in22","South Australian Museum","co125","South Australian Museum Herpetology Collection","CC-BY","SAMA","Herpetology","","-34.68","135.32","","-34.68","135.32","","","Australia","South Australia","","Spencer Gulf Shelf Province","","","","","","","Spiers, A","1976","03","28","1976-03-28","","PreservedSpecimen","PreservedSpecimen","present","","","","true","false",""
"5c5c8d19-729a-4b25-bb2a-afa15fa5b701","R.97904","urn:lsid:biodiversity.org.au:afd.taxon:2a5645ea-e3af-4810-9f6e-c84279cca737","Acanthophis antarcticus (Shaw & Nodder, 1802)","Common Death Adder","Acanthophis antarcticus","species","Common Death Adder","Animalia","Chordata","Reptilia","Squamata","Elapidae","Acanthophis","Acanthophis antarcticus","","dr340","Australian Museum provider for OZCAM","in4","Australian Museum","co10","Australian Museum Herpetology Collection","CC-BY","AM","Herpetology","","-31.166","149.333","","-31.166","149.333","","10000.0","Australia","New South Wales","Warrumbungle Shire (A)","","Brigalow Belt South","","","","","","Morris, A","1981","03","12","1981-03-12","","PreservedSpecimen","PreservedSpecimen","present","","","","true","true",""
"5a3cd763-9919-4434-9072-53b42cdb7560","G43969","urn:lsid:biodiversity.org.au:afd.taxon:7a992e6e-0aa2-4db9-97c0-e3954a721d88","Acanthophis laevis","Smooth-scaled Death Adder","Acanthophis","genus","","Animalia","Chordata","Reptilia","Squamata","Elapidae","Acanthophis","","","dr341","Australian National Wildlife Collection provider for OZCAM","in6","Commonwealth Scientific and Industrial Research Organisation","co16","Australian National Wildlife Collection","CC-BY","ANWC","GeneticSamples","Veimauri Village; E side of Doa Rubber Plantation; ~28 km E (by air) of Agevairu Station","-9.03739","147.07188","EPSG:4326","-9.03739","147.07188","","","Papua New Guinea","","","","","","","","","","","2015","03","12","2015-03-12","12/03/2015","MaterialSample","MaterialSample","present","unknown","liver","","true","true",""
"5801c5df-f126-4f27-a156-26f4eecdee7b","ABTC55487.5","urn:lsid:biodiversity.org.au:afd.taxon:2a5645ea-e3af-4810-9f6e-c84279cca737","Acanthophis antarcticus (Shaw & Nodder, 1802)","","Acanthophis antarcticus","species","Common Death Adder","Animalia","Chordata","Reptilia","Squamata","Elapidae","Acanthophis","Acanthophis antarcticus","","dr346","South Australian Museum Australia provider for OZCAM","in22","South Australian Museum","co166","South Australian Museum Australian Biological Tissue Collection","CC-BY","SAMA","AustralianBiologicalTissueCollection","","-34.57","135.30","","-34.57","135.3","","","Australia","South Australia","Lower Eyre Peninsula (DC)","","Eyre Yorke Block","","","","","","","1983","03","","1983-03-01","","MaterialSample","MaterialSample","present","","","","true","true",""
"56c12436-2080-41a6-8aef-f3020b81eb50","R165959","urn:lsid:biodiversity.org.au:afd.taxon:2a5645ea-e3af-4810-9f6e-c84279cca737","","","Acanthophis antarcticus","species","Common Death Adder","Animalia","Chordata","Reptilia","Squamata","Elapidae","Acanthophis","Acanthophis antarcticus","","dr348","Western Australian Museum provider for OZCAM","in34","Western Australian Museum","co122","Western Australian Museum Herpetology Collection","CC-BY","WAM","REPT","","-32.2","116.2","","-32.2","116.2","","200000.0","Australia","Western Australia","Armadale (C)","","Jarrah Forest","","","","","1","BUDREY,B.","2006","03","","","","","PreservedSpecimen","present","","","","true","true",""
"56a56e7d-f9cb-46cc-80d6-0bb6cd4c43a5","R4045.A","urn:lsid:biodiversity.org.au:afd.taxon:2a5645ea-e3af-4810-9f6e-c84279cca737","Acanthophis antarcticus (Shaw & Nodder, 1802)","","Acanthophis antarcticus","species","Common Death Adder","Animalia","Chordata","Reptilia","Squamata","Elapidae","Acanthophis","Acanthophis antarcticus","","dr346","South Australian Museum Australia provider for OZCAM","in22","South Australian Museum","co125","South Australian Museum Herpetology Collection","CC-BY","SAMA","Herpetology","","-33.02","138.00","","-33.02","138.0","","","Australia","South Australia","Mount Remarkable (DC)","","Eyre Yorke Block","","","","","","N RYAN","1958","03","30","1958-03-30","","PreservedSpecimen","PreservedSpecimen","present","","","","true","true",""
"53c7058e-c407-4c92-866e-2f6ed0e24c63","R20507","urn:lsid:biodiversity.org.au:afd.taxon:2a5645ea-e3af-4810-9f6e-c84279cca737","Acanthophis antarcticus (Shaw & Nodder, 1802)","","Acanthophis antarcticus","species","Common Death Adder","Animalia","Chordata","Reptilia","Squamata","Elapidae","Acanthophis","Acanthophis antarcticus","","dr346","South Australian Museum Australia provider for OZCAM","in22","South Australian Museum","co125","South Australian Museum Herpetology Collection","CC-BY","SAMA","Herpetology","","-34.43","137.92","","-34.43","137.92","","","Australia","South Australia","","Spencer Gulf Shelf Province","","","","","","","J BREDL VIA P MIRTSCHIN","1980","03","","1980-03-01","","PreservedSpecimen","PreservedSpecimen","present","FEMALE","","","true","false",""
"526588a8-5618-4fc3-b27b-1a77d2a2aac2","R15336.A","urn:lsid:biodiversity.org.au:afd.taxon:2a5645ea-e3af-4810-9f6e-c84279cca737","Acanthophis antarcticus (Shaw & Nodder, 1802)","","Acanthophis antarcticus","species","Common Death Adder","Animalia","Chordata","Reptilia","Squamata","Elapidae","Acanthophis","Acanthophis antarcticus","","dr346","South Australian Museum Australia provider for OZCAM","in22","South Australian Museum","co125","South Australian Museum Herpetology Collection","CC-BY","SAMA","Herpetology","","-33.18","137.10","","-33.18","137.1","","","Australia","South Australia","Unincorporated SA","","Eyre Yorke Block","","","","","","P MIRTSCHIN","1976","03","20","1976-03-20","","PreservedSpecimen","PreservedSpecimen","present","","","","true","true",""
"4da09f19-45fa-454d-8314-a4595c9630af","R10855","urn:lsid:biodiversity.org.au:afd.taxon:7a992e6e-0aa2-4db9-97c0-e3954a721d88","Acanthophis laevis","Smooth-scaled Death Adder","Acanthophis","genus","","Animalia","Chordata","Reptilia","Squamata","Elapidae","Acanthophis","","","dr341","Australian National Wildlife Collection provider for OZCAM","in6","Commonwealth Scientific and Industrial Research Organisation","co16","Australian National Wildlife Collection","CC-BY","ANWC","Reptiles","Veimauri Village; E side of Doa Rubber Plantation; ~28 km E (by air) of Agevairu Station","-9.03739","147.07188","EPSG:4326","-9.03739","147.07188","","","Papua New Guinea","","","","","","","","","","","2015","03","12","2015-03-12","12/03/2015","PreservedSpecimen","PreservedSpecimen","present","unknown","body in spirit; tissues: Liver in ethanol cryofrozen","","true","true","ENR0529"
"31c5fe27-444e-4c51-b2d4-bb4d32544f42","R165954","urn:lsid:biodiversity.org.au:afd.taxon:2a5645ea-e3af-4810-9f6e-c84279cca737","","","Acanthophis antarcticus","species","Common Death Adder","Animalia","Chordata","Reptilia","Squamata","Elapidae","Acanthophis","Acanthophis antarcticus","","dr348","Western Australian Museum provider for OZCAM","in34","Western Australian Museum","co122","Western Australian Museum Herpetology Collection","CC-BY","WAM","REPT","","-32.2","116.2","","-32.2","116.2","","200000.0","Australia","Western Australia","Armadale (C)","","Jarrah Forest","","","","","1","BUDREY,B.","2006","03","","","","","PreservedSpecimen","present","Female","","","true","true",""
"2dd4f673-b7d6-4fe9-8a5a-9b6c60137a2d","R15336.B","urn:lsid:biodiversity.org.au:afd.taxon:2a5645ea-e3af-4810-9f6e-c84279cca737","Acanthophis antarcticus (Shaw & Nodder, 1802)","","Acanthophis antarcticus","species","Common Death Adder","Animalia","Chordata","Reptilia","Squamata","Elapidae","Acanthophis","Acanthophis antarcticus","","dr346","South Australian Museum Australia provider for OZCAM","in22","South Australian Museum","co125","South Australian Museum Herpetology Collection","CC-BY","SAMA","Herpetology","","-33.18","137.10","","-33.18","137.1","","","Australia","South Australia","Unincorporated SA","","Eyre Yorke Block","","","","","","P MIRTSCHIN","1976","03","20","1976-03-20","","PreservedSpecimen","PreservedSpecimen","present","","","","true","true",""
"2848c275-234d-4a66-833a-6522194fa136","J38552","urn:lsid:biodiversity.org.au:afd.taxon:2a5645ea-e3af-4810-9f6e-c84279cca737","Acanthophis antarcticus","Common Death Adder","Acanthophis antarcticus","species","Common Death Adder","Animalia","Chordata","Reptilia","Squamata","Elapidae","Acanthophis","Acanthophis antarcticus","","dr344","Queensland Museum provider for OZCAM","in15","Queensland Museum","co153","Queensland Museum Amphibians and Reptiles","CC-BY","QM","Herpetology","Mt Tamborine, 100m from rainforest","-27.916667","153.166667","","-27.916667","153.166667","","","Australia","Queensland","Scenic Rim (R)","","South Eastern Queensland","","","","","","","1980","03","20","1980-03-20","","Preserved specimen","PreservedSpecimen","present","","Spirit","","true","true",""
"2810754d-3279-4fe7-a730-64faf850a9a9","R.95467","urn:lsid:biodiversity.org.au:afd.taxon:2a5645ea-e3af-4810-9f6e-c84279cca737","Acanthophis antarcticus (Shaw & Nodder, 1802)","Common Death Adder","Acanthophis antarcticus","species","Common Death Adder","Animalia","Chordata","Reptilia","Squamata","Elapidae","Acanthophis","Acanthophis antarcticus","","dr340","Australian Museum provider for OZCAM","in4","Australian Museum","co10","Australian Museum Herpetology Collection","CC-BY","AM","Herpetology","","-33.583","151.300","","-33.583","151.3","","10000.0","Australia","New South Wales","Pittwater (A)","","Sydney Basin","","","","","","Kerry, D","1980","03","05","1980-03-05","","PreservedSpecimen","PreservedSpecimen","present","","","","true","true",""
"279f4a5a-4d5e-4e46-9ad7-98456411842e","ABTC55487.1","urn:lsid:biodiversity.org.au:afd.taxon:2a5645ea-e3af-4810-9f6e-c84279cca737","Acanthophis antarcticus (Shaw & Nodder, 1802)","","Acanthophis antarcticus","species","Common Death Adder","Animalia","Chordata","Reptilia","Squamata","Elapidae","Acanthophis","Acanthophis antarcticus","","dr346","South Australian Museum Australia provider for OZCAM","in22","South Australian Museum","co166","South Australian Museum Australian Biological Tissue Collection","CC-BY","SAMA","AustralianBiologicalTissueCollection","","-34.57","135.30","","-34.57","135.3","","","Australia","South Australia","Lower Eyre Peninsula (DC)","","Eyre Yorke Block","","","","","","","1983","03","","1983-03-01","","MaterialSample","MaterialSample","present","","","","true","true",""
"217570a0-c1a7-4d9b-b181-bf14ed592875","J33500","urn:lsid:biodiversity.org.au:afd.taxon:87d998a1-39f3-4d88-9282-4fd1bea25ba8","Acanthophis praelongus","Northern Death Adder","Acanthophis praelongus","species","Northern Death Adder","Animalia","Chordata","Reptilia","Squamata","Elapidae","Acanthophis","Acanthophis praelongus","","dr344","Queensland Museum provider for OZCAM","in15","Queensland Museum","co153","Queensland Museum Amphibians and Reptiles","CC-BY","QM","Herpetology","Windsor Tableland","-16.3","145.083333","","-16.3","145.083333","","","Australia","Queensland","Tablelands (R)","","Wet Tropics","","","","","","","1975","03","20","1975-03-20","","Preserved specimen","PreservedSpecimen","present","","Spirit","","true","true",""
"1e33e8e6-29ae-4a5a-b855-1fde8c06050f","R12891","urn:lsid:biodiversity.org.au:afd.taxon:2a5645ea-e3af-4810-9f6e-c84279cca737","Acanthophis antarcticus (Shaw & Nodder, 1802)","","Acanthophis antarcticus","species","Common Death Adder","Animalia","Chordata","Reptilia","Squamata","Elapidae","Acanthophis","Acanthophis antarcticus","","dr346","South Australian Museum Australia provider for OZCAM","in22","South Australian Museum","co125","South Australian Museum Herpetology Collection","CC-BY","SAMA","Herpetology","","-32.37","133.82","","-32.37","133.82","","","Australia","South Australia","Unincorporated SA","","Eyre Yorke Block","","","","","","A ROBINSON","1970","03","","1970-03-01","","PreservedSpecimen","PreservedSpecimen","present","","","","true","true",""
